filename	place	building	detail	date	calc	camera	product	year	film	nr
gsch-1999-06-26		Konservatorenpal. Sala delle Aquile, Fresko		27.2.99	1999-02-27	Olympus	Agfa CTx precisa 100	1999	06	26
gsch-1999-06-27		Konservatorenpal. Sala delle Aquile, Fresko		27.2.99	1999-02-27	Olympus	Agfa CTx precisa 100	1999	06	27
gsch-1999-06-28		Konservatorenpal. Sala delle Aquile, Fresko		27.2.99	1999-02-27	Olympus	Agfa CTx precisa 100	1999	06	28
gsch-1999-06-29		Konservatorenpal. Sala delle Aquile, Fresko		27.2.99	1999-02-27	Olympus	Agfa CTx precisa 100	1999	06	29
gsch-1999-06-30		Konservatorenpal. Sala delle Aquile, Fresko		27.2.99	1999-02-27	Olympus	Agfa CTx precisa 100	1999	06	30
gsch-1999-06-31		Konservatorenpal. Sala delle Aquile, Fresko		27.2.99	1999-02-27	Olympus	Agfa CTx precisa 100	1999	06	31
gsch-1999-06-32		Konservatorenpal. Sala delle Aquile, Fresko		27.2.99	1999-02-27	Olympus	Agfa CTx precisa 100	1999	06	32
gsch-1999-07-01					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	1
gsch-1999-07-02					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	2
gsch-1999-07-03					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	3
gsch-1999-07-04					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	4
gsch-1999-07-05					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	5
gsch-1999-07-06					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	6
gsch-1999-07-07					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	7
gsch-1999-07-08					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	8
gsch-1999-07-09					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	9
gsch-1999-07-10					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	10
gsch-1999-07-11					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	11
gsch-1999-07-12					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	12
gsch-1999-07-13					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	13
gsch-1999-07-14					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	14
gsch-1999-07-15					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	15
gsch-1999-07-16					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	16
gsch-1999-07-17					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	17
gsch-1999-07-18					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	18
gsch-1999-07-19					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	19
gsch-1999-07-20					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	20
gsch-1999-07-21					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	21
gsch-1999-07-22					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	22
gsch-1999-07-23					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	23
gsch-1999-07-24					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	24
gsch-1999-07-25					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	25
gsch-1999-07-26					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	26
gsch-1999-07-27					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	27
gsch-1999-07-28					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	28
gsch-1999-07-29					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	29
gsch-1999-07-30					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	30
gsch-1999-07-31					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	31
gsch-1999-07-32					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	32
gsch-1999-07-33					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	33
gsch-1999-07-34					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	34
gsch-1999-07-35					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	35
gsch-1999-07-36					1999	Reproanlage	Agfa Precisa Ctx 100	1999	07	36
gsch-1999-08-01	Rom	Golo			1999	Olympus	Agfa Ctx precisa 100	1999	08	1
gsch-1999-08-02	Rom	Chiesa della Natività	Portal	15.3.	1999-03-15	Olympus	Agfa Ctx precisa 100	1999	08	2
gsch-1999-08-03	Rom	Eckbau Vicolo Savelli, Via del Governo vecchio		15.3.	1999-03-15	Olympus	Agfa Ctx precisa 100	1999	08	3
gsch-1999-08-04	Rom	Eckbau Vicolo Savelli, Via del Governo vecchio		15.3.	1999-03-15	Olympus	Agfa Ctx precisa 100	1999	08	4
gsch-1999-08-05	Rom	Pal. in Vicolo Savelli	Portal	15.3.	1999-03-15	Olympus	Agfa Ctx precisa 100	1999	08	5
gsch-1999-08-06	Rom	Pal. in Vicolo Savelli	Fenster, 1. OG	15.3.	1999-03-15	Olympus	Agfa Ctx precisa 100	1999	08	6
gsch-1999-08-07	Rom	Pal. del Governo vecchio		15.3.	1999-03-15	Olympus	Agfa Ctx precisa 100	1999	08	7
gsch-1999-08-08	Rom	Pal. del Governo vecchio	Portal	15.3.	1999-03-15	Olympus	Agfa Ctx precisa 100	1999	08	8
gsch-1999-08-09	Rom	Pal. del Governo vecchio		15.3.	1999-03-15	Olympus	Agfa Ctx precisa 100	1999	08	9
gsch-1999-08-10	Rom	Pal. del Governo vecchio		15.3.	1999-03-15	Olympus	Agfa Ctx precisa 100	1999	08	10
gsch-1999-08-11	Rom	Pal. del Governo vecchio		15.3.	1999-03-15	Olympus	Agfa Ctx precisa 100	1999	08	11
gsch-1999-08-12	Rom	Pal. del Governo vecchio		15.3.	1999-03-15	Olympus	Agfa Ctx precisa 100	1999	08	12
gsch-1999-08-13	Rom	Pal. Montegiordano		15.3.	1999-03-15	Olympus	Agfa Ctx precisa 100	1999	08	13
gsch-1999-08-14	Rom	Pal. Capranica		15.3.	1999-03-15	Olympus	Agfa Ctx precisa 100	1999	08	14
gsch-1999-08-15	Rom	Pal. Capranica		15.3.	1999-03-15	Olympus	Agfa Ctx precisa 100	1999	08	15
gsch-1999-08-16	Rom	Piazza Capranica, Pal.... 		18.Jh.	1999	Olympus	Agfa Ctx precisa 100	1999	08	16
gsch-1999-08-17	Rom	Georg St.		18.Jh.	1999	Olympus	Agfa Ctx precisa 100	1999	08	17
gsch-1999-08-18	Rom	Casa del Bessarione		18.3.	1999-03-18	Olympus	Agfa Ctx precisa 100	1999	08	18
gsch-1999-08-19	Rom	Casa del Bessarione		18.3.	1999-03-18	Olympus	Agfa Ctx precisa 100	1999	08	19
gsch-1999-08-20	Rom	Casa del Bessarione		18.3.	1999-03-18	Olympus	Agfa Ctx precisa 100	1999	08	20
gsch-1999-08-21	Rom	Casa del Bessarione		18.3.	1999-03-18	Olympus	Agfa Ctx precisa 100	1999	08	21
gsch-1999-08-22	Rom	Casa del Bessarione		18.3.	1999-03-18	Olympus	Agfa Ctx precisa 100	1999	08	22
gsch-1999-08-23	Rom	Casa del Bessarione		18.3.	1999-03-18	Olympus	Agfa Ctx precisa 100	1999	08	23
gsch-1999-08-24	Rom	Casa del Bessarione		18.3.	1999-03-18	Olympus	Agfa Ctx precisa 100	1999	08	24
gsch-1999-08-25	Rom	Casa del Bessarione		18.3.	1999-03-18	Olympus	Agfa Ctx precisa 100	1999	08	25
gsch-1999-08-26	Rom	Casa del Bessarione		18.3.	1999-03-18	Olympus	Agfa Ctx precisa 100	1999	08	26
gsch-1999-08-27	Rom	Casa del Bessarione		18.3.	1999-03-18	Olympus	Agfa Ctx precisa 100	1999	08	27
gsch-1999-08-28	Rom	Casa del Bessarione		18.3.	1999-03-18	Olympus	Agfa Ctx precisa 100	1999	08	28
gsch-1999-08-29	Rom	Casa del Bessarione		18.3.	1999-03-18	Olympus	Agfa Ctx precisa 100	1999	08	29
gsch-1999-08-30	Rom	Casa del Bessarione		18.3.	1999-03-18	Olympus	Agfa Ctx precisa 100	1999	08	30
gsch-1999-08-31	Rom	Casa del Bessarione		18.3.	1999-03-18	Olympus	Agfa Ctx precisa 100	1999	08	31
gsch-1999-08-32	Rom	Casa del Bessarione		18.3.	1999-03-18	Olympus	Agfa Ctx precisa 100	1999	08	32
gsch-1999-08-33	Rom	S. Maria del Popolo	re. Seitenportal			Olympus	Agfa Ctx precisa 100	1999	08	33
gsch-1999-09-01	Rom	Casa Bessarion		18.3.	1999-03-18	Nikon	Agfa CTPrecisa 100	1999	09	1
gsch-1999-09-02	Rom	Casa Bessarion		18.3.	1999-03-18	Nikon	Agfa CTPrecisa 100	1999	09	2
gsch-1999-09-03	Rom	Casa Bessarion		18.3.	1999-03-18	Nikon	Agfa CTPrecisa 100	1999	09	3
gsch-1999-09-04	Rom	Casa Bessarion		18.3.	1999-03-18	Nikon	Agfa CTPrecisa 100	1999	09	4
gsch-1999-09-05	Rom	Casa Bessarion		18.3.	1999-03-18	Nikon	Agfa CTPrecisa 100	1999	09	5
gsch-1999-09-06	Rom	Casa Bessarion		18.3.	1999-03-18	Nikon	Agfa CTPrecisa 100	1999	09	6
gsch-1999-09-07	Rom	Casa Bessarion		18.3.	1999-03-18	Nikon	Agfa CTPrecisa 100	1999	09	7
gsch-1999-09-08	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	8
gsch-1999-09-09	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	9
gsch-1999-09-10	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	10
gsch-1999-09-11	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	11
gsch-1999-09-12	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	12
gsch-1999-09-13	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	13
gsch-1999-09-14	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	14
gsch-1999-09-15	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	15
gsch-1999-09-16	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	16
gsch-1999-09-17	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	17
gsch-1999-09-18	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	18
gsch-1999-09-19	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	19
gsch-1999-09-20	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	20
gsch-1999-09-21	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	21
gsch-1999-09-22	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	22
gsch-1999-09-23	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	23
gsch-1999-09-24	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	24
gsch-1999-09-25	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	25
gsch-1999-09-26	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	26
gsch-1999-09-27	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	27
gsch-1999-09-28	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	28
gsch-1999-09-29	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	29
gsch-1999-09-30	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	30
gsch-1999-09-31	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	31
gsch-1999-09-32	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	32
gsch-1999-09-33	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	33
gsch-1999-09-34	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	34
gsch-1999-09-35	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	35
gsch-1999-09-36	Rom	Ospedale di S. Spirito		23.3.	1999-03-23	Nikon	Agfa CTPrecisa 100	1999	09	36
gsch-1999-10-01		Plan Pal. S. Maria Maggiore	O. Mascherino		1999	Reproanlage	Agfa CTPrecisa 100	1999	10	1
gsch-1999-10-02		Pal. del Governo Vecchio			1999	Reproanlage	Agfa CTPrecisa 100	1999	10	2
gsch-1999-10-03		Zeichnung Marcellustheater	G. A. Dosio		1999	Reproanlage	Agfa CTPrecisa 100	1999	10	3
gsch-1999-10-04		Pal. SS. Apostoli			1999	Reproanlage	Agfa CTPrecisa 100	1999	10	4
gsch-1999-10-05		Pal. SS. Apostoli			1999	Reproanlage	Agfa CTPrecisa 100	1999	10	5
gsch-1999-10-06		Pal. SS. Apostoli			1999	Reproanlage	Agfa CTPrecisa 100	1999	10	6
gsch-1999-10-07		Pal. SS. Apostoli			1999	Reproanlage	Agfa CTPrecisa 100	1999	10	7
gsch-1999-10-08		Pal. SS. Apostoli			1999	Reproanlage	Agfa CTPrecisa 100	1999	10	8
gsch-1999-10-09		Bufaliniplan mit wichtigen Quattrocentobauten			1999	Reproanlage	Agfa CTPrecisa 100	1999	10	9
gsch-1999-10-22	Rom	S. Francesca Romana			1999	Reproanlage	Agfa CTPrecisa 100	1999	10	22
gsch-1999-10-23	Rom	S. Francesca Romana			1999	Reproanlage	Agfa CTPrecisa 100	1999	10	23
gsch-1999-10-24	Rom	S. Francesca Romana			1999	Reproanlage	Agfa CTPrecisa 100	1999	10	24
gsch-1999-10-25	Rom	Pal. del Governo Vecchio			1999	Reproanlage	Agfa CTPrecisa 100	1999	10	25
gsch-1999-10-26	Rom	GR Pal. del Governo Vecchio			1999	Reproanlage	Agfa CTPrecisa 100	1999	10	26
gsch-1999-10-27	Rom	Codex Escurialensis			1999	Reproanlage	Agfa CTPrecisa 100	1999	10	27
gsch-1999-10-28	Rom	Codex Escurialensis			1999	Reproanlage	Agfa CTPrecisa 100	1999	10	28
gsch-1999-10-29	Rom	Perspektive Montegiordano			1999	Reproanlage	Agfa CTPrecisa 100	1999	10	29
gsch-1999-10-30	Rom	Perspektive Montegiordano			1999	Reproanlage	Agfa CTPrecisa 100	1999	10	30
gsch-1999-10-31	Rom	Pal. Venezia			1999	Reproanlage	Agfa CTPrecisa 100	1999	10	31
gsch-1999-10-32	Rom	Pal. SS. Apostoli, Ansicht von H. Cliven			1999	Reproanlage	Agfa CTPrecisa 100	1999	10	32
gsch-1999-10-33	Rom	Pal. SS. Apostoli, Fassade			1999	Reproanlage	Agfa CTPrecisa 100	1999	10	33
gsch-1999-10-34	Rom	Pal. SS. Apostoli, Hof			1999	Reproanlage	Agfa CTPrecisa 100	1999	10	34
gsch-1999-10-35	Rom	Pal. Altemps (Rek. Scoppola)			1999	Reproanlage	Agfa CTPrecisa 100	1999	10	35
gsch-1999-10-36	Rom	Pal. Altemps (Rek. Scoppola)			1999	Reproanlage	Agfa CTPrecisa 100	1999	10	36
gsch-1999-11-01	Neapel			Do. 25.3.	1999-03-25	Nikon	Agfa CTPrecisa 100	1999	11	1
gsch-1999-11-02	Neapel			Do. 25.3.	1999-03-25	Nikon	Agfa CTPrecisa 100	1999	11	2
gsch-1999-11-03	Neapel	Castel Nuovo		Do. 25.3.	1999-03-25	Nikon	Agfa CTPrecisa 100	1999	11	3
gsch-1999-11-04	Neapel	Castel Nuovo		Do. 25.3.	1999-03-25	Nikon	Agfa CTPrecisa 100	1999	11	4
gsch-1999-11-05	Palermo			Fr. 26.3.	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	11	5
gsch-1999-11-06	Palermo			Fr. 26.3.	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	11	6
gsch-1999-11-07	Palermo			Fr. 26.3.	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	11	7
gsch-1999-11-08	Palermo			Fr. 26.3.	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	11	8
gsch-1999-11-09	Palermo			Fr. 26.3.	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	11	9
gsch-1999-11-10	Palermo			Fr. 26.3.	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	11	10
gsch-1999-11-11	Palermo			Fr. 26.3.	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	11	11
gsch-1999-11-12	Palermo			Fr. 26.3.	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	11	12
gsch-1999-11-13	Palermo			Fr. 26.3.	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	11	13
gsch-1999-11-14	Palermo			Fr. 26.3.	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	11	14
gsch-1999-11-15	Palermo			Fr. 26.3.	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	11	15
gsch-1999-11-16	Palermo			Fr. 26.3.	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	11	16
gsch-1999-11-17	Palermo			Fr. 26.3.	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	11	17
gsch-1999-11-18	Palermo	Quattro Canti		Fr. 26.3.	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	11	18
gsch-1999-11-19	Palermo	Pal. del Municipio	Portal 15. Jh.	Fr. 26.3.	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	11	19
gsch-1999-11-20	Palermo	S. Cataldo		Fr. 26.3.	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	11	20
gsch-1999-11-21	Palermo	Martorana/S. Maria dell'Ammiraglio		Fr. 26.3.	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	11	21
gsch-1999-11-22	Palermo	Martorana/S. Maria dell'Ammiraglio		Fr. 26.3.	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	11	22
gsch-1999-11-23	Palermo	Martorana/S. Maria dell'Ammiraglio		Fr. 26.3.	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	11	23
gsch-1999-11-24	Palermo	Martorana/S. Maria dell'Ammiraglio		Fr. 26.3.	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	11	24
gsch-1999-11-25	Palermo	Martorana/S. Maria dell'Ammiraglio		Fr. 26.3.	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	11	25
gsch-1999-11-26	Palermo	Martorana/S. Maria dell'Ammiraglio		Fr. 26.3.	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	11	26
gsch-1999-11-27	Palermo	Martorana/S. Maria dell'Ammiraglio		Fr. 26.3.	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	11	27
gsch-1999-11-28	Palermo	Martorana/S. Maria dell'Ammiraglio		Fr. 26.3.	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	11	28
gsch-1999-11-29	Palermo	Martorana/S. Maria dell'Ammiraglio		Fr. 26.3.	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	11	29
gsch-1999-11-30	Palermo	Martorana/S. Maria dell'Ammiraglio		Fr. 26.3.	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	11	30
gsch-1999-11-31	Palermo	Martorana/S. Maria dell'Ammiraglio		Fr. 26.3.	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	11	31
gsch-1999-12-01	Palermo	Martorana/S. Maria dell'Ammiraglio		(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	1
gsch-1999-12-02	Palermo	S. Cataldo		(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	2
gsch-1999-12-03	Palermo	S. Cataldo		(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	3
gsch-1999-12-04	Palermo	S. Cataldo		(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	4
gsch-1999-12-05	Palermo	Martorana/S. Maria dell'Ammiraglio	Turm	(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	5
gsch-1999-12-06	Palermo	S. Giuseppe dei Teatini		(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	6
gsch-1999-12-07	Palermo	S. Giuseppe dei Teatini		(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	7
gsch-1999-12-08	Palermo	S. Giuseppe dei Teatini		(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	8
gsch-1999-12-09	Palermo	S. Giuseppe dei Teatini		(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	9
gsch-1999-12-10	Palermo	Pal. am Corso V.E.		(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	10
gsch-1999-12-11	Palermo	Pal. am Corso V.E.		(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	11
gsch-1999-12-12	Palermo	S. Salvatore/Rosalia		(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	12
gsch-1999-12-13	Palermo	Dom		(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	13
gsch-1999-12-14	Palermo	Pal. Sclafani		(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	14
gsch-1999-12-15	Palermo	Pal. Sclafani		(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	15
gsch-1999-12-16	Palermo	Pal. Sclafani		(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	16
gsch-1999-12-17	Palermo	Episcopato		(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	17
gsch-1999-12-18	Palermo	Dom		(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	18
gsch-1999-12-19	Palermo	Dom		(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	19
gsch-1999-12-20	Palermo	Dom		(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	20
gsch-1999-12-21	Palermo	Dom		(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	21
gsch-1999-12-22	Palermo	Dom	Krypta	(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	22
gsch-1999-12-23	Palermo	Dom		(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	23
gsch-1999-12-24	Palermo	Dom		(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	24
gsch-1999-12-25	Palermo	Dom	Grab Friedrichs II	(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	25
gsch-1999-12-26	Palermo	Dom		(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	26
gsch-1999-12-27	Palermo	Dom	Weihwasserbecken, Gagini	(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	27
gsch-1999-12-28	Palermo	Dom		(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	28
gsch-1999-12-29	Palermo	Pal. ...		(Fr. 26.3.)	1999-03-26	Nikon	Kodak 200 professional	1999	12	29
gsch-1999-13-01	Palermo			(Fr. 26.3.)	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	13	1
gsch-1999-13-02	Palermo			(Fr. 26.3.)	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	13	2
gsch-1999-13-03	Palermo			(Fr. 26.3.)	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	13	3
gsch-1999-13-04	Palermo	S. Francesco		(Fr. 26.3.)	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	13	4
gsch-1999-13-05	Palermo	S. Francesco		(Fr. 26.3.)	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	13	5
gsch-1999-13-06	Palermo	Pal. ...		(Fr. 26.3.)	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	13	6
gsch-1999-13-07	Palermo	Pal. ...		(Fr. 26.3.)	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	13	7
gsch-1999-13-08	Palermo	Pal. ...		(Fr. 26.3.)	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	13	8
gsch-1999-13-09	Palermo	Pal. Aiutamicristo		(Fr. 26.3.)	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	13	9
gsch-1999-13-10	Palermo	Pal. Aiutamicristo		(Fr. 26.3.)	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	13	10
gsch-1999-13-11	Palermo	Pal. Aiutamicristo		(Fr. 26.3.)	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	13	11
gsch-1999-13-12	Palermo	Pal. Aiutamicristo		(Fr. 26.3.)	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	13	12
gsch-1999-13-13	Palermo	Pal. Aiutamicristo		(Fr. 26.3.)	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	13	13
gsch-1999-13-14	Palermo	Pal. Aiutamicristo		(Fr. 26.3.)	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	13	14
gsch-1999-13-15	Palermo	Pal. Aiutamicristo		(Fr. 26.3.)	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	13	15
gsch-1999-13-16	Palermo	Pal. ...		(Fr. 26.3.)	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	13	16
gsch-1999-13-17	Palermo	Pal. ...	(erst kürzlich freigelegt)	(Fr. 26.3.)	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	13	17
gsch-1999-13-18	Palermo	Pal. ...		(Fr. 26.3.)	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	13	18
gsch-1999-13-19	Palermo	Pal. Abbatellis		(Fr. 26.3.)	1999-03-26	Nikon	Agfa CTPrecisa 100	1999	13	19
gsch-1999-13-20	Palermo	Brunnen auf der piazza Pretoria	Francesco u. Camillo Camillani, 1554/1573	Sa. 27.3.	1999-03-27	Nikon	Agfa CTPrecisa 100	1999	13	20
gsch-1999-13-21	Palermo	Jesuitenkirche	1564ff., 1945 stark zerst.	Sa. 27.3.	1999-03-27	Nikon	Agfa CTPrecisa 100	1999	13	21
gsch-1999-13-22	Palermo	Jesuitenkirche		Sa. 27.3.	1999-03-27	Nikon	Agfa CTPrecisa 100	1999	13	22
gsch-1999-13-23	Palermo	Jesuitenkirche		Sa. 27.3.	1999-03-27	Nikon	Agfa CTPrecisa 100	1999	13	23
gsch-1999-13-24	Palermo	Jesuitenkirche		Sa. 27.3.	1999-03-27	Nikon	Agfa CTPrecisa 100	1999	13	24
gsch-1999-13-25	Palermo	Jesuitenkirche	Fassade	Sa. 27.3.	1999-03-27	Nikon	Agfa CTPrecisa 100	1999	13	25
gsch-1999-13-26	Palermo	Chiesa del Carmine	(Kuppel in Fernsicht)	Sa. 27.3.	1999-03-27	Nikon	Agfa CTPrecisa 100	1999	13	26
